new_id	phase	F__Bacteroidaceae	F__Veillonellaceae	F__Rikenellaceae	F__Enterobacteriaceae	F__Ruminococcaceae	F__Porphyromonadaceae	F__Acidaminococcaceae	F__Sutterellaceae	F__Lachnospiraceae	F__Verrucomicrobiaceae	F__Streptococcaceae	F__Prevotellaceae	O__Clostridiales	O__Burkholderiales	F__Pasteurellaceae	F__Coriobacteriaceae	F__Erysipelotrichaceae	C__Alphaproteobacteria	F__Peptostreptococcaceae	P__Firmicutes	F__Lactobacillaceae	F__Desulfovibrionaceae	O__Bacteroidales	F__Pseudomonadaceae	F__Enterococcaceae	F__Halomonadaceae	F__Clostridiaceae_1	F__Oxalobacteraceae	P__Proteobacteria	F__Fusobacteriaceae	F__Clostridiales_Incertae_Sedis_XIII	F__Shewanellaceae	F__Moraxellaceae	F__Staphylococcaceae	P__Bacteroidetes	F__Anaeroplasmataceae	K__Bacteria	F__Spirochaetaceae	F__Succinivibrionaceae	F__Streptophyta	F__Clostridiales_Incertae_Sedis_XII	F__Comamonadaceae	F__Micrococcaceae	F__Flavobacteriaceae	F__Burkholderiaceae	F__Bifidobacteriaceae	F__Synergistaceae	F__Propionibacteriaceae	F__Catabacteriaceae	F__Peptococcaceae_1	F__Leuconostocaceae	F__Carnobacteriaceae	C__Clostridia	F__Actinomycetaceae	C__Gammaproteobacteria	P__Candidatus_Saccharibacteria	F__Bacillales_Incertae_Sedis_XI	C__Mollicutes	F__Campylobacteraceae	F__Christensenellaceae	F__Victivallaceae	F__Clostridiales_Incertae_Sedis_XI	F__Cytophagaceae	F__Microbacteriaceae	O__Cytophagales	F__Corynebacteriaceae	C__Bacilli	F__Helicobacteraceae	F__Chitinophagaceae	F__Puniceicoccaceae	F__Elusimicrobiaceae	F__Xanthomonadaceae	F__Marinilabiliaceae	F__Leptotrichiaceae	F__Neisseriaceae	F__Sphingomonadaceae	F__Eubacteriaceae	F__Caulobacteraceae	F__Bacillales_Incertae_Sedis_X	O__Gammaproteobacteria_incertae_sedis	F__Brucellaceae	F__Planococcaceae	F__Aeromonadaceae	O__Bacillales	F__Rhodobacteraceae	F__Cryomorphaceae	P__Parcubacteria	F__Peptoniphilaceae	F__Aerococcaceae	F__Alcaligenaceae	C__Betaproteobacteria	F__Sphingobacteriaceae	F__Bacillaceae_1	F__Oceanospirillaceae	F__Legionellaceae	F__Cyclobacteriaceae	F__Acetobacteraceae	F__Deferribacteraceae	F__Bacillariophyta	F__Thermoactinomycetaceae_1	F__Promicromonosporaceae	F__Rhizobiaceae	F__Deinococcaceae	F__Listeriaceae	F__Brevibacteriaceae	F__Nocardioidaceae	O__Myxococcales	F__Coxiellaceae	F__Bacteriovoracaceae	O__Lactobacillales	F__Rhodocyclaceae	F__Syntrophomonadaceae	O__Rhizobiales	O__Flavobacteriales	F__Labilitrichaceae	F__Bradyrhizobiaceae	F__Intrasporangiaceae	F__Methylobacteriaceae	O__Actinomycetales	NA	F__Pseudoalteromonadaceae	F__Clostridiaceae_4	F__Bdellovibrionaceae	F__Psychromonadaceae	O__Gp16	F__Hyphomicrobiaceae	C__Epsilonproteobacteria	F__Rickettsiaceae	C__Deltaproteobacteria	F__Methylococcaceae	F__Vibrionaceae	P__Microgenomates	C__Cyanobacteria	F__Chloroflexaceae	F__Dermacoccaceae	F__Burkholderiales_incertae_sedis	F__Holophagaceae	F__Nocardiaceae	O__Blastocatella	F__Cardiobacteriaceae	F__Armatimonadaceae	O__Gp6	F__Solirubrobacteraceae	F__Methylophilaceae
2020-023_PSC_0586	BL	7620	1425	1914	301	4286	828	0	277	1976	0	5	360	17	0	0	62	1205	1244	4	0	5	320	647	0	0	7	0	0	0	11	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0587	BL	2775	1897	1840	337	4591	2136	0	586	1996	115	113	11	755	0	0	585	420	116	15	61	0	433	266	0	0	0	0	68	0	0	14	0	0	0	0	0	100	0	0	0	33	0	0	0	0	5	0	2	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0588	BL	5737	2755	86	88	5740	313	0	6	2773	3	54	0	31	0	164	47	48	0	62	238	9	0	3	0	0	0	46	12	0	0	98	0	0	0	0	0	0	0	0	5	31	0	0	0	0	29	0	0	0	0	0	3	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0589	BL	7266	446	3875	0	3138	1941	0	639	1582	0	47	706	26	0	0	22	43	0	28	56	188	0	0	0	0	0	9	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0591	BL	4591	550	3388	15	2840	736	0	11	974	0	7	0	195	27	0	31	66	0	14	115	13	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	42	0	0	0	30	0	0	0	0	0	0	0	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0595	BL	9408	1667	586	2661	6735	189	0	2	1740	0	467	0	6	0	0	1907	791	0	24	0	1402	6	0	0	0	0	38	0	0	0	44	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	7	0	3	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
2020-023_PSC_0596	BL	8149	47	1826	4913	3742	2108	9	1094	4253	0	57	7350	190	21	509	394	494	0	60	151	0	87	0	0	0	0	87	0	8	0	0	0	0	0	386	0	35	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0598	BL	8828	263	3233	1759	3239	2128	192	939	2102	0	27	0	20	0	648	44	70	0	219	50	58	162	0	2	0	0	66	23	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0600	BL	5860	10	550	24	5081	789	624	103	3614	0	36	1560	314	0	0	80	39	6	16	12	0	7	5	0	0	0	26	0	0	0	2	0	0	0	735	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0603	BL	5172	1067	1065	133	3635	564	18	38	1343	0	11	0	345	0	0	327	152	0	23	8	0	182	0	0	0	0	48	0	23	0	6	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0607	BL	5811	23	832	4370	5200	2646	335	275	1255	73	0	797	1031	0	0	165	323	0	0	267	0	331	427	0	4	0	0	40	0	0	55	0	0	0	9	0	1581	0	0	0	0	0	0	0	0	0	32	0	162	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0609	BL	7496	46	3036	1525	3083	2321	0	1255	1371	221	1094	160	286	0	39	138	62	603	0	5	130	319	0	0	0	0	13	0	29	0	0	0	0	0	0	0	2	0	0	0	2	0	13	0	0	2	0	0	0	0	39	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0610	BL	7409	27	1951	28	6131	2614	1008	1591	1979	0	108	0	174	0	199	187	88	691	108	214	0	198	66	0	0	0	88	3	751	0	80	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	3	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0613	BL	5507	0	2543	2258	2302	1066	0	229	1228	0	0	0	77	21	0	6	73	2740	0	0	1164	11	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0614	BL	2546	916	805	206	1730	759	0	869	451	0	74	281	35	0	0	0	101	6	9	12	3	269	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0616	BL	4374	1028	391	327	7050	1017	0	233	4111	16	19	643	1348	65	5	152	1000	0	11	853	0	46	83	4	0	0	0	15	146	0	47	0	6	0	21	0	525	0	9	0	0	14	0	2	4	10	5	0	12	0	0	0	139	4	0	2	0	0	0	0	7	103	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0618	BL	4781	3	694	8520	3066	425	0	283	3341	0	3	71	381	0	0	318	364	0	0	9	0	36	0	0	0	0	0	3	3	0	16	0	0	0	0	0	29	0	0	0	10	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	14	0	5	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0619	BL	4197	71	189	8610	2326	81	0	28	1080	0	15	0	76	0	5	10	193	0	22	208	3	92	0	5	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0620	BL	5236	2859	2736	464	5886	509	0	0	2959	49	351	261	0	0	0	119	93	0	17	96	126	0	0	0	1435	0	23	0	0	0	44	0	0	0	0	0	0	0	0	7	0	0	7	0	0	0	0	18	0	0	0	0	0	18	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0624	BL	6547	39	76	2519	3524	10	0	33	1550	4	195	0	186	0	0	123	757	0	36	19	50	11	0	10	768	0	16	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	12	3	42	0	0	3	0	0	0	4	0	19	0	17	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	17	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0625	BL	6460	479	1859	794	5321	3415	365	1060	2957	129	152	401	1878	0	16	116	83	390	19	804	0	60	9	0	0	0	26	46	39	0	32	2	0	0	154	0	85	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0626	BL	1598	3	1195	33	6280	1103	681	774	1606	0	0	6111	782	0	11	63	372	0	0	101	0	181	97	0	0	0	38	65	0	0	11	0	0	0	1541	0	4	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0627	BL	9586	3135	1306	7815	3032	1263	0	1256	2735	0	41	0	37	24	0	95	188	31	124	5	0	0	21	0	0	0	64	0	50	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0628	BL	10502	1501	51	4786	3069	0	2576	0	1232	1215	42	32	21	1416	0	75	60	0	96	47	72	1353	4	0	0	5	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0629	BL	14414	54	370	368	1721	5602	5	6080	2840	0	471	2	2	0	30	73	845	0	132	80	12	963	0	0	0	6	134	0	7	0	0	16	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	12	0	32	0	6	0	0	3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0630	BL	7500	2182	3547	101	3262	2182	890	89	466	0	4	7	71	0	0	164	28	0	48	0	226	241	505	7	0	4	0	0	0	0	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	7	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0632	BL	3519	946	3481	2752	9079	3148	13	114	1233	499	15	174	2253	560	6	493	627	0	3	1549	0	161	182	0	42	0	0	0	0	0	31	0	0	0	0	0	855	0	0	0	0	0	0	0	0	0	68	0	15	0	0	0	0	0	0	0	0	0	6	0	82	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0633	BL	445	1990	120	51	1003	221	459	400	1876	0	26	13838	18	0	0	176	628	0	6	12	0	0	302	0	2	0	18	47	0	0	6	0	0	0	339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0634	BL	1396	1765	0	3820	2050	103	0	0	3647	0	425	756	0	5	164	19	97	0	27	245	53	0	0	0	0	0	241	0	0	10	0	0	6	0	0	0	0	0	0	3	0	0	4	2	13	3	0	8	0	0	7	0	0	6	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0635	BL	5928	2091	651	629	6759	2451	0	126	3391	0	151	0	0	0	239	0	367	0	1116	74	3	0	0	0	0	0	1365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0638	BL	3198	1568	745	6345	4205	660	0	190	1224	307	5	3	91	0	0	31	30	0	4	67	8	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0639	BL	5794	8	1001	1641	3066	1055	642	94	1799	0	315	0	13	0	0	102	124	0	66	61	22	79	2	0	148	0	0	0	3	0	7	0	0	0	0	0	0	0	0	20	32	0	4	0	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0640	BL	2621	723	361	12	1799	1081	0	540	777	121	17	1644	325	0	3	56	79	0	18	538	0	3	157	0	0	0	7	47	328	0	13	0	0	0	636	0	694	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0642	BL	6267	9061	156	443	9038	584	2014	475	5543	5370	1506	4	0	0	0	109	2874	0	525	0	0	330	0	0	0	0	5	0	0	0	47	0	16968	0	0	0	3	2	0	0	0	11	0	0	10	330	0	0	0	0	0	6	0	16	0	40	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	2	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0643	BL	4414	1216	483	0	1759	1248	0	524	1591	559	167	0	46	0	0	2	124	342	3	36	0	262	0	0	0	0	0	0	0	182	0	0	0	0	0	0	8	0	0	0	23	0	0	0	5	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0644	BL	7176	3490	1119	210	7454	1357	0	153	2736	26	66	5961	2311	544	191	33	98	0	5	418	17	122	0	2	0	5	8	74	4	0	13	6	0	0	0	0	5	0	0	0	4	0	2	2	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0647	BL	3805	654	542	9946	712	268	0	80	3765	0	40	0	18	0	0	3103	1078	0	6160	63	143	0	0	0	0	0	121	2	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	10	0	10	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0648	BL	89	1738	3	13212	90	8	0	0	1088	0	42	0	0	0	214	0	0	0	24	0	10	0	0	0	53	0	3143	0	0	24	2	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0649	BL	6327	462	3911	158	3990	1117	108	165	2293	0	46	318	2001	0	0	40	134	68	6	44	0	0	0	0	0	0	0	5	45	0	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	17	0	0	0	2	3	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
